Gender,Age,Weight(kg),Height(cm),RMR
male,45,113.3811542320462,189.15577869026845,2267.8622314780487
female,22,89.32951898334423,139.20334141732525,1664.0123716597725
female,28,115.3304672927576,206.68584398978837,2009.4460701017497
female,55,56.51035472980762,176.028042259391,1263.9804004610237
female,45,104.84438164047118,179.80184944484353,1779.9402431007866
female,18,85.3902740807754,179.30085741685727,1719.2257772556413
male,41,80.64250130346213,165.4017062772372,1725.884129427622
female,32,76.74894250727328,138.28769128512496,1495.2503660745356
male,31,117.22800899811583,186.03987176010952,2399.7376021399205
female,20,100.53008038592219,186.1930003341181,1867.4062093486925
male,43,56.41734200627455,177.25865893825915,1438.5985232543856
male,19,107.75879975190486,145.9757996644536,2150.1554223099533
male,22,92.2621090152976,191.62930122557358,2145.2153929918863
male,34,83.80402753520528,188.0465120011716,1929.932078150934
female,32,55.96518438871718,136.63085827151122,1293.430146111598
female,26,111.13296426581724,187.33354681727243,1942.8555988859644
male,39,88.74130993980003,185.68397070115236,1952.2249170901157
male,23,86.90121976468599,204.25748093473976,2127.926948880936
male,45,60.363689988940195,156.88940119680933,1377.4434115355648
male,44,87.1871459913346,161.94219187974318,1778.3000433552058
male,23,80.79028557272804,196.72542024503778,2006.2187041109344
male,22,59.79605784664719,193.72388153843585,1709.2863747281936
male,36,58.0412014344802,143.49975442133467,1339.3157910940402
female,44,45.41263774258912,156.49638536506043,1173.1553676577419
male,45,74.95141930266166,204.42709269856974,1815.8557601825423
female,53,51.4861241999518,189.7921658001245,1250.7493124543696
female,18,80.2897433127601,173.3791538902545,1659.4942499968956
male,36,83.11347149370741,148.66791333700507,1709.9158034635132
female,29,104.82078296240115,206.62603034009175,1904.1553035986121
female,54,77.34148819827938,176.0203087306034,1467.850222791762
female,42,64.62124816589858,209.04769045060056,1463.4192235440994
female,44,74.14886384787715,197.7339602046644,1524.2494113558785
male,36,101.6963207294368,180.2769703303569,2123.5700925925316
female,54,99.88212990739842,172.47951628087262,1676.8559134240654
female,26,47.06212414053987,147.44751429799788,1256.356994607279
female,30,44.30190918550081,206.6738239789221,1320.8257319019501
male,49,49.348866171885874,180.05677746097487,1314.8759675006881
female,51,113.52870253628808,158.8447426522017,1796.1617562610963
male,23,113.34102421361675,202.6204746637079,2483.2843176797614
male,47,43.72017918992718,175.49708681303028,1228.1793891870893
male,24,103.4469281492639,179.1590811545288,2223.108145068486
female,40,88.50582417196055,159.71241012912333,1609.909155295337
male,18,92.28557118941653,152.31542906915098,1975.87069548744
male,19,80.96875865747788,139.7737017442027,1750.7632613665671
female,36,112.8427861433981,136.7022589514535,1818.778742949505
male,44,94.93297267977604,190.55621704413892,2027.9611282187477
male,33,60.162785445985534,207.40403844881632,1708.4657042417293
female,51,96.50011441733275,190.2845948175992,1691.4810945855115
male,21,49.62025063084066,136.7774586184642,1291.2210716422355
female,38,112.57134900261974,141.63399040459794,1815.9546927605586
female,59,107.16114416041786,141.96719236160723,1666.6373274750497
female,21,92.33286076125268,172.27147520671988,1758.5853765922914
female,23,99.95156514254526,166.06151145306825,1810.6026136463367
female,44,51.295698234853404,181.54403821024943,1275.7532329088647
female,49,90.2835707894263,146.66197828965264,1560.6824472951412
female,19,75.53377408283879,151.68757354226693,1569.2074926073813
female,55,55.93786702790808,151.90114297111913,1213.8709368844554
female,55,71.91252451117715,191.7951409543959,1440.4404826660195
male,57,96.81843898653085,149.45828093889614,1760.4583156020967
male,42,112.17167774149272,176.6582699076042,2208.9718932932687
male,29,62.82039205859709,187.83322604930905,1674.115020730403
female,48,43.806254619127614,143.68565469456337,1115.3896741076596
female,59,115.66126941989046,199.09220073317294,1853.6052908187821
female,55,50.72818273111235,172.55544001614086,1202.261175487488
female,46,114.81270323108245,175.6536665194336,1862.9171640597938
female,58,96.28100909225678,184.9876941880633,1646.8545241971685
male,19,92.83559262271025,185.1267452168907,2140.8335048823706
female,18,56.11779473197835,167.6173096045905,1417.6784937904013
male,45,105.54014409769647,144.52641122074326,1936.767616680705
female,45,116.5000230991816,187.3844787611958,1905.431006605686
female,26,111.17437846729963,187.67998775783585,1943.8925586347827
male,56,87.60044991831559,141.41819473253904,1600.2414146237322
female,35,114.23284117861381,206.76698254330086,1966.3675778961904
male,20,78.46740752962438,140.39650244459423,1712.7305552626403
female,30,67.53752855311599,135.20671621668444,1410.8138105543146
female,42,47.05012944164956,142.17810696694823,1171.677885739349
male,50,106.5001508207433,209.4942614195119,2241.2268636670383
female,52,84.65959248311538,173.66214011310188,1542.822642125271
male,23,54.448637451338755,140.10464193831217,1360.7472885732836
female,53,81.83899493549588,175.46520379256754,1514.508935584397
female,49,55.69645762716286,194.8218123987739,1319.02157722629
male,36,74.49370028811634,186.4753401761432,1780.544505862844
male,34,107.65975365244486,198.8614847806079,2312.055621078498
male,47,72.59860200083966,189.87566319725602,1697.1937204874175
male,45,60.045462322553945,212.7174905282422,1652.3757120479122
female,59,71.64601450529517,208.14896819244962,1449.4424278701695
male,33,117.26682344686117,167.5415000179844,2294.213946984317
male,49,109.52052594375579,165.46985562999572,2069.2579194435107
female,26,103.85189323640651,160.57654215226123,1823.7262580014387
female,53,103.1045336591729,205.86439817394597,1774.1097920044708
female,46,97.85998380746801,163.0633467645517,1677.5062166652374
female,43,83.57436334494166,134.33575401904685,1501.7747816029137
male,29,67.66511510447106,140.88976000991522,1505.8718020160827
female,33,40.25244741019117,194.46394958666718,1245.4844613189925
female,19,75.01235482027604,208.911800496657,1670.0859800651153
female,51,83.49295782055827,147.8812003222749,1488.6473762342075
female,34,78.9960286972105,185.03221734506815,1593.8646245198004
male,38,115.825775115937,154.91605716342505,2177.4594418327492
male,47,55.77587469736038,139.7897921022805,1215.3016069764144
female,58,96.89796609530751,144.8751625849885,1578.5463005516544
female,29,108.52741645089074,185.53447051003877,1900.5824539634402
male,59,49.02737058678121,154.20939882411193,1113.5909678852736
male,39,99.54152522082747,171.6822769121361,2030.6774031777948
female,54,101.43734096638647,195.30430436738794,1733.9542547412216
male,18,89.7502774582558,185.58413082594717,2107.4537215732307
female,54,88.84546673061392,206.90401111450558,1634.9976189066965
female,29,49.28734785583673,187.07075652930735,1336.9118071245853
male,33,47.098215490957934,208.3195748968988,1533.4082962098564
female,37,111.7083296225982,187.16251582567423,1896.6054104584039
male,57,60.30184031905936,179.9876827689356,1411.093681280051
female,53,81.34324276042251,157.2697060606313,1476.1063867300886
female,46,98.59911855367471,193.89140280466998,1741.6064659174308
male,58,69.14633687376508,138.05497881988722,1316.1611910501656
female,31,65.89932059700376,143.39966776951178,1405.6285882427437
female,18,53.45471562195285,208.10453944114937,1467.1128434588613
male,38,107.3124948415934,153.33642661669865,2052.4989464352525
male,53,56.31790229950905,161.42888404972163,1290.484863519007
female,39,65.56414327361448,134.7276774169298,1348.9721053468957
female,52,119.9057900939748,196.7800377773068,1922.6501405566987
female,24,114.10977991213736,154.9412155808775,1920.749074124393
female,50,117.62651085835637,166.28506094949606,1853.7896860950298
female,40,115.83488166172815,187.87768818737945,1923.3626964777582
female,21,59.453009604844354,159.99839673877855,1421.450164817867
female,51,112.0015234654829,146.281781543578,1758.3158647560322
male,49,75.88936892882492,197.82482710278146,1768.7014327665584
male,53,115.03828386990324,158.3949800705279,2082.7114885040205
female,48,66.22414693064735,139.29109002821517,1321.6420336499787
male,36,102.42393173697747,135.4254256733366,1909.1824660271434
female,43,61.05767563296907,169.44690526302298,1351.403326814676
male,21,53.22450246752362,166.59013253439542,1489.93234199803
female,32,109.17129333250804,178.45189879111163,1879.609090902331
male,40,55.46793051579371,151.84383326038633,1318.6587423938763
female,30,93.48857361612616,162.26393685586206,1709.0395126743592
male,59,100.85197542823266,185.23172001423697,1981.3839573694268
female,55,67.16331879925114,182.35860494288912,1377.5662368215837
male,26,42.16222339303278,211.804333827351,1530.2576537924378
male,42,91.83997290161645,192.57341466310396,2009.0344209567352
female,24,117.7687156532711,211.05628799922226,2059.552360590793
female,42,85.46354338284357,190.0086576281838,1627.511881982273
male,29,111.40132733699366,195.83743622318198,2382.147944308242
male,60,87.8978194380229,204.16974590950053,1891.2562560580461
male,48,41.45022542065781,202.82572206575435,1326.937687029014
female,40,79.66431486220192,155.41505955984064,1517.4077032129421
female,40,110.10192295622002,185.94096144925967,1864.9554679114626
female,19,109.80018144620374,198.38759218976236,1983.292180721107
female,57,116.08992512071869,209.7732977027389,1886.8165546795
female,59,53.11311318024735,197.97116393437022,1253.3833546212904
female,39,76.02679538201136,157.5551665342513,1491.2573023265395
male,34,55.35891371927315,164.94747324083986,1423.2472722639275
male,45,64.39404665370539,166.41795513922767,1480.5321710500052
male,54,98.00184014108765,189.40044900706832,1996.8257483223178
female,54,69.4577552184134,168.96932127466818,1379.4137575118234
male,57,57.38080903869029,195.40165678192437,1448.0456131619594
female,45,43.04551738323074,145.04952379703175,1124.6659017603442
female,50,106.72617842825697,144.46217274392413,1709.1774638856812
female,26,53.39110558148363,178.796575855066,1374.8768080076
female,22,88.55163446852596,195.7076550140075,1761.1064421984277
male,33,87.24092330138268,196.3696661117778,2025.5851349512363
male,19,90.64559674817374,165.2724962193238,2011.3902538726659
male,29,98.2647831882377,179.81646922912483,2121.36756439158
male,22,78.15297176983633,168.7553868928406,1836.776562460131
female,43,77.52596524246567,155.75882311293122,1483.5666283726223
male,54,92.81664621756642,138.6551836856537,1671.6507694708637
male,35,94.94106812614348,160.7319538430537,1939.6566518112706
female,30,61.919213108778195,135.09428300240202,1356.87785851369
male,42,44.79322234474946,160.1132862217016,1199.743578207478
female,57,81.30669757390703,165.32609055905382,1471.9572164335227
female,46,98.1424946488059,171.65950118727238,1696.1107535229849
male,38,61.72583046945191,170.44168682423808,1511.2599281366267
male,43,101.01933594474576,153.82829577057532,1934.6538329804428
male,53,65.33672995283266,182.04636898852127,1517.643020901021
male,49,84.15521675007516,169.9326601390045,1742.8123289889731
male,35,76.94429659765828,161.93844462199425,1698.2371166616388
female,35,84.78911967238244,199.48082367614234,1671.3178752278566
female,26,119.04002181972724,203.4693601845338,2048.3220450034396
male,25,56.26867165356625,191.09107725962983,1627.347894766464
male,40,110.24069071554082,203.9252117012739,2332.3473314801595
female,31,53.49570971484566,170.70354820666978,1337.5250361854082
female,38,50.1794862947689,190.3204207760892,1309.37120587264
male,58,81.86604749754687,140.79577234053704,1504.7694021109764
male,58,77.73066595409283,195.66751799789654,1722.4312494122528
female,54,51.40042102930871,195.46335885599353,1255.7454401868672
female,59,115.56593701805906,134.0797661837247,1732.4206231435896
male,28,53.46820433185962,200.87368063519335,1617.5188337809423
female,33,73.0964618939935,204.84557182240968,1578.777772963718
female,55,84.56893323737376,152.8644786999071,1489.4519941438332
female,20,59.80691354209367,207.1720526103814,1516.7818115322473
male,49,119.92372553906745,152.22311031212047,2146.0284470537163
female,39,97.1011941987357,151.25430874208553,1681.1351912953678
female,24,90.44034666919428,206.44485041967303,1789.6800084739002
male,57,60.777507629990374,139.13660891427168,1213.256184310469
male,40,86.55270024276263,152.0703991677376,1747.2078353741774
female,40,99.35032700044816,204.50739807136353,1796.4858635373084
male,58,87.70024897728504,178.00411019062312,1771.142986721357
female,30,69.95544937300019,169.54702310928442,1497.4659551061773
male,21,104.52768859313355,186.18721891981684,2293.39537441143
female,29,49.48479431241556,182.30341492747502,1329.9804056254588
male,39,50.29111705313392,208.12303589133444,1535.7974080449378
female,54,91.73375966516814,206.99513554002272,1662.786944427045
female,50,79.3734614299324,152.92451448648683,1463.2587634544443
female,45,102.16505065615166,188.76283444437013,1770.8956231468633
male,32,79.15947700263442,198.71322685229597,1932.9450827282596
male,33,109.15838480049143,184.12837494863538,2265.70705087478
male,35,77.20133231609776,182.33537716756115,1803.8172113156527
male,20,44.755463786009514,141.86360886861564,1256.531262227315
male,25,86.74062500010277,172.61835937638585,1953.9182457114716
female,37,82.2458499567685,186.42887199140313,1613.498476320673
male,55,75.18079575463673,169.45640843428163,1576.5013530229658
female,47,62.07941246232921,200.57709730255272,1400.061051386977
male,32,50.45763612746697,203.2503647656161,1560.9940716750482
male,25,103.74355928561815,191.91340834657564,2284.2417221351675
female,57,45.8898878653655,185.66996270918582,1170.9024286684842
male,44,92.07383206174862,174.7182352767241,1909.410521938494
male,42,90.884331954027,136.4472024550609,1715.094918250541
female,18,43.00265220881884,208.24047876729685,1367.4112487924335
male,44,69.84305358602006,174.82769758067826,1604.2849578039093
male,34,62.98636705765594,171.17230735479703,1559.2676007388186
male,26,91.63756049698947,201.95636674802148,2161.2741596739565
female,38,45.73071670076228,159.88927693012027,1210.530006130112
female,38,43.467611649047,202.33304414561638,1267.4089018692266
male,38,98.2211711992129,208.03233383711012,2201.136870176239
male,31,54.08150845258554,189.17532736905298,1547.1599040504232
male,45,98.036987073945,141.0740635787976,1816.3271123514683
female,47,78.9363747422255,148.64199524232146,1465.1842428581972
male,32,54.259489335871706,193.07711176915717,1562.3727685493293
female,42,114.91048317759991,185.75835347892507,1901.2499045633992
male,47,52.46800980032788,161.3565712546305,1277.7170607414246
female,24,104.34409988402885,204.10737348570473,1918.3172681395217
male,45,103.02943812054406,207.5079795078998,2217.3421956355037
male,55,43.53280793745963,146.61267203126164,1027.0543073124718
female,54,72.44821399143744,177.4727918018582,1423.742935233554
male,51,119.21277125467519,169.08430843015122,2207.0993998278304
male,55,98.21881534275522,154.53001750160468,1818.5973885234125
male,20,51.4169192136377,199.82347519482818,1638.0994855872436
female,40,110.17514755951031,200.97667636041825,1893.4717873783711
female,29,47.16004571963126,134.4859297458154,1219.2864872465923
female,59,66.3732427208129,145.31119841851358,1282.769037213384
female,34,108.40785813671313,172.65051458573132,1852.223799344991
female,20,52.92062553634296,173.82310440485873,1389.2326851530365
female,56,83.29280792352023,166.22661086669117,1497.292352276003
female,59,46.725141944284665,156.8122575968985,1116.1512089674563
female,43,67.97176592134466,187.2943363343472,1450.5405197243615
female,19,115.55595229731287,184.883782028361,2013.3525685716709
male,46,98.45102864998567,196.03156317442574,2090.217554498955
male,30,43.62178786454721,178.831773332897,1358.3449451220076
female,58,72.83782317349207,162.39021636315854,1380.8620032799479
male,47,115.96233338394131,160.84125160013372,2148.185865784662
male,58,64.28044932854752,148.60747297034507,1302.049365538165
female,21,71.80833696268945,144.8239510292493,1511.5314357783107
male,28,74.32822695114845,179.39812556898204,1796.9019427999087
female,52,80.3590375741104,143.67461248106545,1446.219509411189
female,27,95.95906835019079,197.39252461748433,1811.6807411752206
male,36,84.97754706920648,151.7893989699694,1751.1636352483458
female,28,110.63868282277421,173.35191919586126,1902.910774346533
male,46,82.90552943236777,185.11304639017817,1821.8416007851183
male,47,45.175918283619765,149.298545196983,1117.1244980202778
male,22,83.34211298002886,175.77124268377588,1943.2275806223277
male,33,55.16534435843235,158.06817618722474,1392.9235703931301
male,58,85.783490751913,196.9901295630579,1839.7746160427823
female,29,84.93668119290273,192.54133074011625,1687.9469441169438
male,22,51.016244147702984,147.26023947313757,1356.1063351150235
female,33,84.92539121984152,169.48887423996635,1626.4879335792823
male,25,60.47585772676476,134.16859480222777,1400.413523538561
male,58,71.27046481941807,202.85495872539934,1669.5622497701715
male,50,72.99384741416681,197.81024530605708,1722.0600592109972
female,49,118.89996772716839,187.46234978147226,1909.8217384706352
male,48,100.1214032967834,140.65671599434936,1822.6348454505016
female,51,95.07103121802092,137.14759253502973,1579.5113177277394
male,18,70.48454317981901,196.73540267859482,1898.3396883235216
male,51,96.35789179035606,161.50550458406144,1854.9280515514552
male,44,65.35426626732149,210.2180404252541,1719.6220174232167
male,35,73.24628828411825,192.06182637551706,1798.0967812633378
female,43,74.00810057952539,157.9964543170923,1454.064906328622
male,38,78.05068480344268,178.78666669595935,1777.4766095272214
male,29,47.97436620076043,206.71670990718513,1564.4562349261032
male,36,116.59483392091784,193.8601314674393,2396.3812041442193
male,36,119.47110618401888,182.2274886440331,2377.731835716357
female,59,55.751055194359054,184.67305319525116,1254.0084892348702
male,32,74.806668541979,149.99124796594583,1629.3379060258383
female,40,110.92049957178035,171.91613474903582,1846.8375866906517
female,46,74.08525906244566,142.662679504549,1412.4072894975834
male,54,72.88696711336112,161.00198882281163,1509.4187478892422
female,59,45.698226963914394,186.34932396126248,1160.974393784249
female,21,100.8801274780163,175.27904120002887,1845.8868852923233
male,48,89.1499714894124,195.80997927694966,1947.7094343019996
female,39,73.99204280499,170.3899528052334,1495.5433180338011
male,50,72.26817434581855,163.2435770190336,1539.1450130812304
female,44,107.10964145402961,167.787177093619,1784.0517788480806
male,22,83.74560417971534,155.7588168242286,1848.6534180427018
male,60,108.28788028654452,152.97155007271567,1915.4750189537838
male,44,54.18590896266119,199.16173175705467,1510.7423922171358
male,20,75.95529344947266,195.19912045072252,1952.366484545214
female,18,55.62728783335295,189.2004714099832,1452.9166256588232
male,23,56.1736458398827,211.18093783078973,1740.0608622658283
female,22,66.00837085511894,141.37784775020026,1445.0150688253732
male,57,107.81550529710782,153.03223691851022,1929.5484791385393
female,26,43.34481778973596,193.49490935211665,1305.9960748246608
female,23,76.02568189464654,151.8658845239783,1555.5374823278648
female,44,42.64122362028323,191.70542672100078,1211.78906091462
male,23,75.66448339945495,159.39170896658015,1748.958366702306
male,47,96.06055843322345,173.4469530222462,1937.6027844271198
male,52,57.451200088804455,183.0967791978272,1421.2271875477907
male,35,68.17111073946788,201.40379824909598,1775.0509753079107
female,37,108.07115136805525,153.6206738970019,1799.7706672421662
female,46,58.77972997491006,146.1776181914473,1272.5431514042425
female,40,106.15970764430398,184.93428376824,1825.393709173723
male,35,96.9623269531447,184.05501633982598,2084.1342423538886
male,37,84.90507194911584,184.2226017800899,1905.6754160061323
male,31,47.78377449394101,165.85625953770673,1343.9007657588356
male,54,42.499962766351935,138.6791477587465,979.9162642743479
female,29,65.22508756324146,154.081598958349,1428.2944704402237
male,43,99.85747966227035,172.75077409694407,2013.3474681632285
male,18,100.91150858822073,141.08027826912027,2038.267875268444
male,41,90.63836510009251,182.51135182361668,1948.9268132998263
female,51,113.80396605334185,175.20026335657352,1829.0518145777692
female,43,50.32589395781453,201.28811986811917,1307.681545674601
male,20,89.86026540168291,191.72136457825326,2126.160636258141
male,43,105.33989533179043,189.5866978166838,2172.9608099889874
male,47,119.79317871314882,171.7977139865427,2255.6751703804694
female,28,117.85079317315719,141.27915947078006,1912.5455801358453
male,34,112.46399230550983,134.6813137702619,2057.0205069933804
female,44,50.95319473748765,185.93805935217006,1280.6068110761091
female,47,80.58750061584378,204.7926533809453,1584.8526771440631
female,32,63.80610590787563,169.80725921048372,1429.7892203364097
male,29,85.30422134686597,137.42501627110602,1731.0753999237506
male,59,71.82858490114111,183.88887425227915,1575.594080274843
male,40,96.39581718579568,207.43551747968084,2159.542380255534
male,32,45.52827054102038,202.1746665644455,1487.8335767609508
female,56,77.53380200043051,167.47726541219217,1444.5326895426724
female,37,69.98780241575683,206.0414292592067,1532.557998631415
female,27,48.726707841576314,201.644784234026,1367.8643579219424
male,28,61.76782236917532,137.82108595556764,1416.1864506118654
female,29,54.25383490164105,141.62076517210755,1300.3238387327924
male,25,76.29025666562131,207.592594233218,1985.2017781010827
female,20,105.17508362677374,199.0164756469939,1935.5498046697762
female,35,102.63272680554205,143.68981387934176,1738.742922118181
female,60,111.25118945393316,140.45749096743114,1698.2814830377106
male,28,107.87950310493262,187.33460961145266,2297.9382195789212
female,55,48.288468934586675,180.45847786442386,1193.5508124706364
female,19,88.5898329106373,195.88601267585892,1775.8296955747635
male,32,85.95438809940882,182.55339015384794,1945.5274473065726
female,19,94.64374934825685,175.85172045954607,1796.6598578675407
female,31,53.06815729055971,193.7605074430381,1376.091726939243
male,59,79.16752556106279,156.3436529672329,1538.6957722596794
male,56,100.88434483191074,148.50001767950857,1818.325329889354
female,28,55.850985476461894,168.74137766253762,1370.4465227870996
male,48,67.80154861288945,159.95251402333918,1474.7737210859957
female,45,98.00810272419561,188.24263485533348,1730.1803608338496
female,27,84.15466865477714,158.00051409484976,1625.920047421106
female,59,95.24440525514328,180.6464848969048,1624.234244514209
male,34,47.67026723338325,155.41574034733102,1269.8411234167168
female,34,83.73463529147435,153.94032499257054,1581.6599185286248
female,26,98.88838841813595,151.41141758064586,1759.304780966829
female,25,102.51132222262555,211.41687625571262,1909.6369954880367
female,29,54.19031498449745,168.6698491424729,1349.7572031103239
male,43,40.06091587130092,175.31933704310057,1203.9952364570202
female,57,84.18376410094568,188.8342625102162,1542.9607217412438
male,21,87.75022268699816,207.10710702678057,2167.367418401208
female,50,50.508159770375116,153.88467555310265,1188.9961816573373
male,52,66.81687860729136,154.54934819578358,1407.1824698737614
male,60,72.89261078305297,187.15547923957033,1599.8122609025488
male,38,68.06962800490629,185.12322742614987,1671.9388918804893
female,29,51.29185839221148,209.90677019376324,1398.3275666631805
female,19,80.71276260174875,135.9699926975805,1589.6566352510472
male,48,92.95195925835017,169.85633703856675,1870.1406940062645
male,31,44.971123458869364,187.6031103433162,1414.0263086070647
female,35,43.797792965074656,176.8952372929804,1237.5344831170225
female,46,48.7417055306384,149.9880654100386,1183.5988509980664
male,36,74.61143076815986,189.5109285010596,1797.3503483529992
male,30,72.23722688028812,194.34818794039325,1829.435853869749
female,36,56.95052476969415,191.6195857762134,1385.87810205858
female,32,84.20655863011983,144.9363595852305,1578.8675854125124
male,59,44.39753347549387,181.4918756541926,1186.4249391859662
male,49,52.07771621897702,211.0551289483867,1507.4824081397128
female,27,58.74932879318381,208.6757978473758,1476.718057266862
female,56,113.7796010121585,188.20642934543733,1829.500218768331
female,26,52.76397652341467,191.61109713124102,1392.5864371862106
male,25,99.8557664717541,203.3066380592926,2287.7848991972596
female,35,77.16345452813798,183.07070119908582,1568.0349128708922
female,42,59.51048449710112,193.57286060123778,1385.9165553580679
male,34,101.69023805242716,192.19213389567187,2196.6080191009196
female,46,110.17328785971608,185.55478259979265,1836.8674996120812
female,49,55.704678568638634,180.01889898436008,1291.7148042729575
male,47,60.06325784107717,141.90056536585837,1284.8133238402006
male,49,81.69186648004509,192.1371980379154,1820.0305658843108
male,28,99.01361788078756,137.6048624708287,1927.2343728023852
male,60,91.5627468038821,161.79482405209106,1729.6472732859904
female,55,99.78928860028981,185.15223511662032,1694.736601850319
female,41,72.5765887395565,160.3820505854149,1454.1407116993964
female,53,72.14011124342395,198.1220087089796,1463.6735999324756
male,53,72.9184035521029,206.96699155696163,1746.5689076008944
male,53,61.555339754331584,154.0930839936022,1325.7986208420512
female,31,48.42762684094186,185.58896912644641,1316.5969883638531
male,44,81.14616343344456,142.35735247500136,1597.2535816422944
female,38,55.29708095945152,138.5164348181112,1262.4733896287407
female,41,43.01482906315045,154.06846346420005,1159.7614677396782
female,32,82.61658495588989,212.7838978560647,1689.1806129668948
female,55,89.97755605182277,163.64052077379094,1561.1103319550946
male,23,41.829001925471914,167.22192905344056,1322.895087529602
male,35,77.88773396187521,174.7465647218028,1775.2884052789636
male,55,116.45687738942192,163.76126658137835,2115.554680811187
female,48,105.83495822996629,187.16648617354923,1789.0097049742337
male,18,61.39737369785586,176.47766403540618,1672.0416415146553
female,38,59.08463652384463,155.76881369438217,1330.6106844121332
female,30,54.83935082806244,185.04750627796196,1381.5865985829907
male,21,96.10705682318378,186.24706853460688,2177.9111151974153
male,56,92.75852299859729,205.50331915527084,1991.782796964533
male,45,102.73342739437695,208.4073147270903,2217.771422252316
female,21,70.89332038874329,155.6093027411124,1522.73403294861
male,22,62.4863847902317,138.33056936942884,1469.1456294209386
female,56,103.98567820547802,184.1270217730143,1728.2940309590629
male,21,80.31018257318449,179.18649354178842,1925.3800375708543
male,19,109.98131573794176,162.9859162239734,2265.8166302652385
female,25,52.76415923946699,144.70029215312138,1310.4791952902972
female,46,75.89557408597494,143.09226479836923,1430.5140648611614
male,58,119.01255204553483,195.14639188561776,2287.44998922985
female,37,94.0817143834638,199.92780067825285,1751.6578659038323
female,54,81.76003968788265,140.01024431022256,1443.4862115091337
male,43,63.856766298107544,140.47377429916466,1356.8558294176996
male,45,83.06285015528736,146.75315654847554,1638.8452318472246
female,20,63.955418454754174,188.04139401021544,1521.062245601713
female,21,74.983863138956,178.08959941583984,1603.44044211714
female,27,41.9748643185486,191.22093451558908,1284.0123563321201
male,38,84.48464222038669,205.75794765198503,2000.8808426331984
male,44,79.69303380961378,172.6575643538893,1728.865009344698
male,55,108.76038238425468,156.74192469987443,1974.6101070569734
female,39,76.69696450420489,191.351410630183,1560.18918121955
female,37,87.74125764701625,199.4963660412222,1690.2259240546778
male,59,110.22965574330206,171.7649010722298,2042.9525665347692
male,31,102.74306469859629,153.37043155274003,2037.1244086640575
female,35,114.6711565005115,170.76180622453037,1903.9496111297724
male,21,56.09083097261497,155.99822198621942,1476.3530304705116
female,39,76.0926820179354,186.11372621837722,1544.720711641514
female,48,61.19391428836414,159.36345474126824,1310.6717936109726
male,44,54.596548435135155,212.05817901939554,1580.9096106171444
female,36,119.67362815157193,171.10955710694645,1947.7555866613336
female,40,85.55785024519221,155.75138829789847,1574.3897902458855
male,20,63.64983453218387,196.07767195811175,1787.5618176239614
female,41,71.34999588245435,150.93599245427413,1424.935596664318
male,48,89.65492356130622,168.46392465209436,1817.8402140023888
female,49,55.08015456989537,204.02313607476214,1330.1503198902194
male,23,44.447140159307736,197.20265991588158,1508.8880847496368
female,39,82.19800454051173,147.98273893531587,1532.563584451248
female,25,115.44302477667331,178.60673631754162,1972.6041081267786
female,53,88.54142987371787,166.18188912094232,1561.4301887561073
male,31,75.96391562397653,205.27652079248867,1928.5972733544984
male,55,116.52735366026322,198.11377367327145,2288.389322515996
female,48,50.01394817059776,196.83377770177424,1273.0778751037087
male,58,42.673340940777,199.7578444407813,1260.8569336729126
female,25,51.5448160263105,142.92198634028662,1295.5287503891377
female,43,57.84115076108985,204.99552567261614,1386.4086472226422
female,55,98.617282233086,139.22752661354724,1598.567994230064
male,39,89.70616600275255,167.3444278731812,1873.7389551873732
female,18,56.43870884805223,193.45606415251206,1468.5490913960707
male,36,45.513336969513816,164.61852898641638,1272.714883849856
female,20,110.94554116548449,211.52473142543465,2013.8729633025823
female,29,89.18451022527863,135.21883318452504,1622.522312675711
female,54,66.03723926508641,157.87884390602449,1326.185980318167
female,31,53.226554965392424,142.42918659556835,1282.6435403358491
female,60,60.156693443230424,170.76131389421852,1265.7268901019168
male,55,57.4880546833099,187.6028382955747,1424.0127518882714
male,37,70.55458038030929,166.17056520100437,1618.0418179298777
female,47,115.82318481323493,162.89047771082392,1844.29250013399
male,30,68.57308392141114,137.21246726019135,1493.2038776221405
male,44,80.90978999982063,211.658739998855,1940.7182887118054
female,50,98.38761252715663,182.55324623035338,1699.9042441233528
male,41,84.62974573627785,165.94707618309494,1783.4372260178443
female,27,78.42883922189243,196.79523821856907,1642.9341801833102
female,58,109.25691120844203,166.87903406751784,1737.442054911239
female,49,50.90713165238017,193.8811705343587,1271.4810654802752
male,38,85.43609736408919,188.84867462443725,1929.3662579022857
male,29,78.07762626046122,206.1584498184759,1975.5830855231766
female,28,66.19615874932693,145.94570079011146,1427.2054125815193
female,32,48.16730793254014,135.29171362358022,1216.3816359625048
male,19,61.51953408596867,141.84446390343558,1493.6964465909575
male,37,40.98991055528886,180.69682854426262,1284.2025033421678
female,58,49.78425088461436,186.18070790034386,1204.4131008252034
female,29,91.85162856459263,163.23813710653522,1699.8636776102894
female,29,107.08049681820106,157.86138628173745,1835.550355693671
female,22,52.70602232703381,186.65316850303176,1401.5640532440332
female,26,73.31054165441428,207.8590969025555,1619.1320391108916
female,50,110.62400016229846,204.88983212996345,1858.243502992493
male,29,54.014723587508335,208.95345058244612,1658.7015625922177
male,27,89.38891614291276,164.1939632482038,1934.674995095814
female,44,91.62796143772614,172.37557601196121,1644.4890108511033
female,49,86.8633027450334,169.9784112498943,1571.1098249630588
